frame_index,video_timestamp,header_stamp_secs,header_stamp_nsecs,pos_x,pos_y,yaw,v_calculated,w_calculated
1422,1635452247.4528239,1635452247,452823980,-78.08855768757938,153.87636547145576,2.45340321085166,-2.8173779336085922,0.013857895221524932
1423,1635452247.4794135,1635452247,479413531,-78.08855768757938,153.87636547145576,2.45340321085166,-3.115619690828985,0.00826734222396553
1424,1635452247.5116618,1635452247,511661813,-78.16407838149439,153.9384820234253,2.453148403415567,-2.79794249464849,0.0032760714388539573
1425,1635452247.5530584,1635452247,553058414,-78.20895776404896,153.9754021709615,2.4531988320542952,-2.945151393676435,0.0012748546996985356
1426,1635452247.579981,1635452247,579981198,-78.23966770732012,154.0006657902865,2.453233339227666,-3.4135045601728162,0.003179410657416317
1427,1635452247.6120317,1635452247,612031807,-78.31525175106194,154.06285597701387,2.4529785317911696,-3.3318085127014183,0.0029499725497083213
1428,1635452247.6530025,1635452247,653002508,-78.36090254137123,154.10043023366512,2.452928378002127,-3.293171930245994,0.013790092541721864
1429,1635452247.6792607,1635452247,679260770,-78.39256170155404,154.1264882581158,2.4528935959790705,-3.638465205979054,0.015441199275591035
1430,1635452247.7121396,1635452247,712139589,-78.4683620782396,154.18890504322192,2.452553852730676,-3.3792884826784357,0.014343645071881624
1431,1635452247.7530878,1635452247,753087814,-78.54405148634962,154.2513060038961,2.4517044946098925,-2.708103314642367,0.00957585183918049
1432,1635452247.779205,1635452247,779205104,-78.54405148634962,154.2513060038961,2.4517044946098925,-3.053227866280543,0.007723316818948707
1433,1635452247.8106947,1635452247,810694595,-78.61977240587993,154.31378157161078,2.451789430421789,-2.79530438630842,0.007407541102333982
1434,1635452247.8535228,1635452247,853522739,-78.66610130409002,154.3520097738407,2.4516850605128577,-2.917477846604414,0.004031139315076777
1435,1635452247.8864477,1635452247,886447551,-78.7146033513923,154.39204363028338,2.451463705017147,-3.3457448732849704,0.006675241702407142
1436,1635452247.9129462,1635452247,912946197,-78.76928475252271,154.43719902539772,2.451025008113105,-3.2209284325009473,0.0057393647232804506
1437,1635452247.9532914,1635452247,953291354,-78.81508062631775,154.47502337693157,2.4512818361192337,-2.8105857249921042,0.001826274459246029
1438,1635452247.9865956,1635452247,986595512,-78.86534274120136,154.5165379996389,2.451312619726868,-3.3949695541437475,0.0057301761924336905
1439,1635452248.0120528,1635452248,12052758,-78.92060490019124,154.5621848222727,2.450940072300805,-3.2875877528341486,0.011670678561380186
1440,1635452248.073038,1635452248,73038007,-78.99753712858845,154.625786213817,2.4506003290524103,-3.0202291831663772,0.01705378211600567
1441,1635452248.1028361,1635452248,102836077,-79.07314135272446,154.68836542794128,2.4497509709314262,-2.736741528129683,0.011040650390744177
1442,1635452248.122682,1635452248,122682098,-79.07314135272446,154.68836542794128,2.4497509709314262,-3.8480561627579344,0.017134435614028276
1443,1635452248.1535444,1635452248,153544339,-79.11884707748561,154.72623301571883,2.4496985432047143,-3.1975690862623263,-0.002346325701273192
1444,1635452248.1868668,1635452248,186866720,-79.16852448353892,154.7674018755004,2.4495216961789086,-3.591891742501815,0.021669051780795992
1445,1635452248.2134266,1635452248,213426628,-79.2225224842979,154.81216676322347,2.449156420246736,-3.3346189910867463,0.02545290906530144
1446,1635452248.2532933,1635452248,253293260,-79.29793113411277,154.87475697942037,2.4484769337499483,-2.6989265867945598,0.07519766301868339
1447,1635452248.287028,1635452248,287028039,-79.3197933929801,154.89300984019326,2.4469959153327085,-3.0621551202929833,0.14844272764676397
1448,1635452248.3141172,1635452248,314117310,-79.37315864065805,154.9375646339997,2.4433807850238396,-2.7928883220027627,0.16959719374299376
1449,1635452248.3535619,1635452248,353561944,-79.41949599037065,154.97672843998058,2.4390752813311267,-2.9502932102377395,0.19288257704914957
1450,1635452248.3871248,1635452248,387124873,-79.47018321762893,155.01980939090663,2.4347312322502943,-3.1969440907199096,0.19543585836468644
1451,1635452248.4203658,1635452248,420365810,-79.52265204382067,155.0647276956122,2.4307253490211687,-3.822262872343359,0.22066805992731178
1452,1635452248.4540775,1635452248,454077421,-79.5705750836934,155.10622928228526,2.4270592822698585,-3.2145418388112947,0.17189551940718706
1453,1635452248.4872673,1635452248,487267207,-79.61932943571892,155.14866883074922,2.423391263052627,-3.6221210372121058,0.20099427128434025
1454,1635452248.520397,1635452248,520397009,-79.67076483998481,155.19371532455787,2.419598757635866,-3.3175067993795024,0.18186217298596324
1455,1635452248.5536695,1635452248,553669456,-79.74423836242354,155.2587827788133,2.413992994037367,-2.6758874852561285,0.1536101944878245
1456,1635452248.5870533,1635452248,587053366,-79.76570361421584,155.27801619101297,2.412225065253013,-3.0691728947060066,0.18685240319076593
1457,1635452248.6135051,1635452248,613505070,-79.81745679251199,155.3243883566155,2.407962551378175,-2.805635369251198,0.17490343204701334
1458,1635452248.6537435,1635452248,653743491,-79.86323628408879,155.36592963910027,2.4038641319389455,-2.9603779077869325,0.16489203415007364
1459,1635452248.687092,1635452248,687092041,-79.91173759309063,155.41019043149205,2.3995777508083065,-3.2009466696475743,0.19287455907739814
1460,1635452248.7128544,1635452248,712854335,-79.96283611124066,155.45715930781697,2.395137243751105,-3.3585505766561985,0.22957794322413128
1461,1635452248.7540703,1635452248,754070270,-80.00908496515292,155.50022086394455,2.3909313820734694,-3.2009368669824134,0.33108567736997024
1462,1635452248.7871273,1635452248,787127139,-80.05576797871574,155.54406493016756,2.3848734208183773,-3.4422791353050552,0.45222740543213186
1463,1635452248.813972,1635452248,813971902,-80.10569562061933,155.59145042347978,2.3760266860285495,-3.538631602885209,0.5270654591753045
1464,1635452248.8536048,1635452248,853604795,-80.17602767535227,155.66031057816144,2.357510678990883,-3.138846796398047,0.5430731177800516
1465,1635452248.8798122,1635452248,879812291,-80.17602767535227,155.66031057816144,2.357510678990883,-3.403961292602612,0.5559940705140334
1466,1635452248.9102628,1635452248,910262753,-80.24646408705136,155.73177755697643,2.340353644946591,-2.965296289845971,0.4727771470117198
1467,1635452248.9469476,1635452248,946947560,-80.31451932168179,155.80302199015182,2.326254300138045,-2.8072424944584915,0.41509532109701724
1468,1635452248.9793193,1635452248,979319278,-80.31451932168179,155.80302199015182,2.326254300138045,-3.123497028085677,0.45535895458174835
1469,1635452249.0105455,1635452249,10545414,-80.38109015786542,155.87477650481387,2.3112206613962134,-2.7761919667899413,0.3996645358774297
1470,1635452249.046831,1635452249,46830888,-80.39966892787115,155.89539812755723,2.3072237151814323,-3.334059349260626,0.37913608689611755
1471,1635452249.0791242,1635452249,79124101,-80.44702211521155,155.94795809599043,2.2970363807755683,-3.655094117427748,0.33598560883604267
1472,1635452249.1112616,1635452249,111261670,-80.5118393581408,156.02165210586418,2.2873536981961426,-3.3533842249210277,0.21173550132891003
1473,1635452249.147016,1635452249,147016014,-80.57522589991125,156.09462693972478,2.2846357522087897,-3.4946032080251626,0.0850603233524557
1474,1635452249.18012,1635452249,180119975,-80.57522589991125,156.09462693972478,2.2846357522087897,-3.3524248356262665,0.02112357918927884
1475,1635452249.2103965,1635452249,210396521,-80.63944054616675,156.16878384152977,2.2842960089605975,-2.8975373692045125,-0.028858015253223113
1476,1635452249.2468584,1635452249,246858437,-80.70287830813474,156.24203100255974,2.2848056238331886,-2.7041760370555155,-0.017190499510008568
1477,1635452249.2788517,1635452249,278851738,-80.70287830813474,156.24203100255974,2.2848056238331886,-2.8925060143219308,-0.00458518709180533
1478,1635452249.3101125,1635452249,310112431,-80.76220412806875,156.31048338289628,2.284975495457385,-2.4237146546052326,-0.002087384619820533
1479,1635452249.347089,1635452249,347088948,-80.77849954376289,156.32928726479608,2.284900319916149,-2.7000922778225402,0.0025481552444228213
1480,1635452249.379301,1635452249,379301146,-80.81743742640136,156.37421912540674,2.2847206880210895,-2.8690135311566687,0.0014855358183388536
1481,1635452249.4101508,1635452249,410150710,-80.86689967672069,156.43130523866975,2.2848056238331886,-2.4581918290411413,0.006129457741048166
1482,1635452249.4468055,1635452249,446805510,-80.91202424526563,156.48338061291417,2.284805623832986,-2.366384807618598,0.001724765956900633
1483,1635452249.4788582,1635452249,478858340,-80.91202424526563,156.48338061291417,2.284805623832986,-2.0787122871277774,-0.0005534261061180385
1484,1635452249.5107453,1635452249,510745319,-80.95336263125353,156.5311070694019,2.2843809447726953,-1.6659230082299343,-0.00814353631952138
1485,1635452249.5474646,1635452249,547464633,-80.98793738054162,156.57101784594985,2.2849754954573833,-1.4381969179716607,-0.012308487002560405
1486,1635452249.579819,1635452249,579818979,-80.98793738054162,156.57101784594985,2.2849754954573833,-1.456397149109728,-0.014017032485591548
1487,1635452249.6102412,1635452249,610241222,-81.01792983990164,156.6055916361299,2.2857399177660676,-1.1036413272713432,-0.011898299852079667
1488,1635452249.6469622,1635452249,646962270,-81.0250099384396,156.61374831572223,2.285691197515509,-1.1356894192176985,-0.010894098060531727
1489,1635452249.6789193,1635452249,678919355,-81.04261583441786,156.63403131766927,2.285570046141871,-1.1788238153986208,-0.012161335601339428
1490,1635452249.7102766,1635452249,710276564,-81.0629143906902,156.65740839562537,2.286079661014663,-0.9405061295878333,-0.01229677624964895
1491,1635452249.7470489,1635452249,747048744,-81.07972549794121,156.67674753351912,2.2866742116993515,-0.9118442963853095,-0.0075217904436177905
1492,1635452249.779522,1635452249,779521896,-81.07972549794121,156.67674753351912,2.2866742116993515,-0.8391870575244256,0.002931988559778269
1493,1635452249.8208187,1635452249,820818744,-81.09610189775114,156.69557690109133,2.2865892758872524,-0.6945218610736952,0.0132473881619155
1494,1635452249.8542063,1635452249,854206303,-81.11217290671162,156.7140694035694,2.2859097893902622,-0.6974544991198638,0.01760154787571167
1495,1635452249.8798108,1635452249,879810706,-81.11217290671162,156.7140694035694,2.2859097893902622,-0.776853202137184,0.015320577305907464
1496,1635452249.9210482,1635452249,921048110,-81.12838975428744,156.73275214208843,2.285400174517671,-0.6905926993049145,0.008013291400897595
1497,1635452249.9470174,1635452249,947017470,-81.1331806719474,156.73827581739187,2.2853259408833075,-0.7224032066643455,0.003852985638807143
1498,1635452249.9792767,1635452249,979276571,-81.14483461052998,156.7517121937409,2.285145367081578,-0.8512876903115867,0.002872496762765548
1499,1635452250.021299,1635452250,21298912,-81.16127785636552,156.77067364212792,2.285230302893677,-0.8255655099744096,0.0004090423086609853
1500,1635452250.0541685,1635452250,54168352,-81.1718439149955,156.78285784087865,2.2851751997659555,-0.6981974483091088,-0.005476812688225311
1501,1635452250.081375,1635452250,81374827,-81.177705860612,156.78961750075098,2.285146805607055,-0.8596463709719625,-0.0020711346085375013
1502,1635452250.1217635,1635452250,121763356,-81.19427489244923,156.80872235940106,2.2853152387055737,-0.8165722327189735,-0.002129767380108144
1503,1635452250.1544418,1635452250,154441948,-81.2048746153207,156.82094118381042,2.285371480930491,-0.6858418505281285,-0.012312028142153283
1504,1635452250.187678,1635452250,187678213,-81.21555980373093,156.83326218341273,2.2851801747815204,-0.783453019586001,0.017121543978549175
1505,1635452250.2211351,1635452250,221135057,-81.2265821424263,156.84597581139502,2.2847206880208852,-0.9617394506529886,0.06652270432033551
1506,1635452250.2543886,1635452250,254388471,-81.23724272078104,156.85829223464842,2.284104915551045,-0.7766694941373928,0.10066863312384619
1507,1635452250.280958,1635452250,280957928,-81.2427571326505,156.8646631676614,2.283786394087802,-0.9249389363398612,0.1376698530993587
1508,1635452250.321151,1635452250,321151036,-81.25893570238723,156.8834737997074,2.2784354379255984,-1.035849047314469,0.1722346358275207
1509,1635452250.3542714,1635452250,354271313,-81.27533001444048,156.90272962344838,2.2737639682599817,-0.8552241401285032,0.16616743712733137
1510,1635452250.3795311,1635452250,379531192,-81.27533001444048,156.90272962344838,2.2737639682599817,-1.051182366134811,0.1625466301537602
1511,1635452250.420684,1635452250,420684193,-81.29494957222369,156.92599493743242,2.2690075627824684,-0.952926593203011,0.14354330744138166
1512,1635452250.4469728,1635452250,446972817,-81.31859683519541,156.95431345749864,2.264081285680556,-1.117286670891914,0.1322015149868561
1513,1635452250.4790301,1635452250,479030232,-81.31859683519541,156.95431345749864,2.264081285680556,-1.381512878713708,0.12885315784185267
1514,1635452250.521368,1635452250,521368001,-81.34716060628497,156.98884332514533,2.259749559263535,-1.7569252695286952,0.10079721099616377
1515,1635452250.5477145,1635452250,547714383,-81.35784058629979,157.00184820718923,2.258839817729208,-1.9116170183638876,0.07984749183413051
1516,1635452250.579793,1635452250,579792986,-81.38006525059367,157.02891091116496,2.2569466774642852,-2.2022780330245544,0.08219537293374198
1517,1635452250.6217191,1635452250,621719181,-81.41878168362389,157.07627370512014,2.2552713834748253,-2.5634488242590106,0.08672558866214745
1518,1635452250.6475232,1635452250,647523240,-81.45963278125701,157.1264462053918,2.252954694295657,-2.4649912644871184,0.07517317712038472
1519,1635452250.6798632,1635452250,679863117,-81.45963278125701,157.1264462053918,2.252954694295657,-2.543100589369415,0.0759287784085596
1520,1635452250.7214131,1635452250,721413126,-81.50659572625018,157.18441411815832,2.250471219400278,-2.2064365298915054,0.055225449112465394
1521,1635452250.7544076,1635452250,754407755,-81.55679193779086,157.2466502908118,2.2485380320663357,-2.391915543571668,0.05783393058037798
1522,1635452250.7787805,1635452250,778780402,-81.55679193779086,157.2466502908118,2.2485380320663357,-2.7761172469597826,0.06588716842745429
1523,1635452250.8102295,1635452250,810229529,-81.61208618397148,157.31547605138425,2.2466694442001693,-2.6334529201144825,0.06347431423176235
1524,1635452250.863306,1635452250,863306164,-81.6717947150009,157.39014642578272,2.243951498213019,-3.367420524865895,0.07576587101952294
1525,1635452250.8885171,1635452250,888517171,-81.69400155316566,157.41805856117554,2.2431449912294292,-3.3651534259805045,0.07329362471597756
1526,1635452250.9208422,1635452250,920842195,-81.73260020420011,157.4665738322673,2.241743167098257,-3.8846150639869217,0.07756980215940665
1527,1635452250.947184,1635452250,947183970,-81.79350055832853,157.54341474708855,2.240214322480686,-3.5035769396627905,0.06228652180656652
1528,1635452250.9786704,1635452250,978670342,-81.79350055832853,157.54341474708855,2.240214322480686,-3.3308482795954113,0.057041959381955595
1529,1635452251.0107474,1635452251,10747355,-81.85435271874357,157.62047682268698,2.2381758629901207,-2.939274841817574,0.049129115073826064
1530,1635452251.0467982,1635452251,46798156,-81.91515609916203,157.69776014293637,2.236647018372349,-2.7992795172362466,0.04494474276253001
1531,1635452251.078518,1635452251,78517810,-81.91515609916203,157.69776014293637,2.236647018372349,-3.118495581397371,0.048266922522606046
1532,1635452251.1099548,1635452251,109954774,-81.97605943431752,157.77542131224402,2.235033237942478,-2.746227754450739,0.04353545397159902
1533,1635452251.1473765,1635452251,147376571,-81.99474011441855,157.7993213964595,2.234534324250836,-3.34587146739938,0.07780293143864277
1534,1635452251.179224,1635452251,179224111,-82.03648374511263,157.85272824694098,2.2334194575126074,-3.6702298727368463,0.10383073584244945
1535,1635452251.2209764,1635452251,220976328,-82.09647757634927,157.92985503715644,2.2303617682768615,-3.3088789597236317,0.10362558657117743
1536,1635452251.2469127,1635452251,246912734,-82.15637134365096,158.00742257763474,2.2262848492961362,-3.0531540451699692,0.14602115087490714
1537,1635452251.2786067,1635452251,278606771,-82.15637134365096,158.00742257763474,2.2262848492961362,-3.0378828359655747,0.1898956585497979
1538,1635452251.310141,1635452251,310141128,-82.21593167502112,158.0853969064074,2.219914663388549,-2.8214238982793693,0.2084171738472717
1539,1635452251.3476927,1635452251,347692814,-82.23524115959664,158.11107405275814,2.217097887858752,-2.8933382235829654,0.2385983801255456
1540,1635452251.3792121,1635452251,379212121,-82.2753211461025,158.16437116046825,2.2112512105545066,-3.4078198064899388,0.3333343752278174
1541,1635452251.4210112,1635452251,421011257,-82.33355595199254,158.24325096550558,2.2022480144718686,-3.2878327624831103,0.3970405568749138
1542,1635452251.4469297,1635452251,446929588,-82.3503828377241,158.2666029723625,2.198203710146287,-3.165837300759184,0.49471267409157665
1543,1635452251.4784408,1635452251,478440841,-82.39221821993378,158.3246612576453,2.1881486696633226,-3.3133195931437927,0.6016927154786191
1544,1635452251.5147998,1635452251,514799837,-82.44832080163114,158.40547784160927,2.167084588262299,-3.2751566049482133,0.6416744506987031
1545,1635452251.5478961,1635452251,547896196,-82.46653716187086,158.43290294557482,2.1603935166252013,-3.0923314018369927,0.6150566403807926
1546,1635452251.5802221,1635452251,580222144,-82.50266142703124,158.48728876769653,2.14712467241896,-3.3832669411610183,0.6325168700854789
1547,1635452251.6212842,1635452251,621284158,-82.55556677999161,158.5703476002015,2.128778537005289,-3.26331387003578,0.5977217442315699
1548,1635452251.648075,1635452251,648075094,-82.57325546113431,158.59925926988498,2.1226426021499907,-3.0795069386096383,0.5443267677253698
1549,1635452251.6791122,1635452251,679112105,-82.60698592507492,158.65439079856446,2.1109420164642096,-3.3154206901050376,0.5833461352084077
1550,1635452251.7214584,1635452251,721458503,-82.65646159619412,158.73859510334412,2.09310549592313,-3.2599250875000325,0.5772614397911935
1551,1635452251.7471118,1635452251,747111778,-82.67065489177847,158.7637536107751,2.0880032235079713,-3.1394714228881844,0.5614173562418451
1552,1635452251.7788112,1635452251,778811176,-82.70466088343356,158.8240313657664,2.075778590254843,-3.3189435819288917,0.588536087902397
1553,1635452251.8151681,1635452251,815168121,-82.75178392330233,158.91115534701473,2.0574324548413743,-3.259643455953443,0.6222249902873619
1554,1635452251.848681,1635452251,848681000,-82.76876853914578,158.94395549511765,2.0508124897056437,-3.0344994860449335,0.5077235820720678
1555,1635452251.879301,1635452251,879301020,-82.79711063408487,158.99868884440963,2.0397658059242887,-3.2982813181090114,0.40105396329080234
1556,1635452251.9217932,1635452251,921793180,-82.83985465904588,159.084529165744,2.0258363327401416,-3.2315673890099195,0.23887918657977253
1557,1635452251.9551063,1635452251,955106287,-82.86967137341368,159.14550771146497,2.0254821463668415,-2.7047537397063266,0.003313542108550574
1558,1635452251.980669,1635452251,980669024,-82.8827559173807,159.17226708047824,2.0253267178673497,-3.3848249698406963,-0.00852578044275741
1559,1635452252.021919,1635452252,21918932,-82.92581318550266,159.26024829389823,2.026515819236729,-3.858511142008139,-0.005252824773666693
1560,1635452252.0475292,1635452252,47529291,-82.93945038000876,159.28808395472424,2.026408255737301,-3.563776160473071,-0.004125683731711916
1561,1635452252.0790875,1635452252,79087574,-82.96888676327195,159.34816824699507,2.0261760759885363,-3.599117643822164,0.001960803112581142
1562,1635452252.1221802,1635452252,122180315,-83.01405665322477,159.44042567538622,2.0260227232352146,-3.302431500112848,-0.00915320589654596
1563,1635452252.1556363,1635452252,155636370,-83.05510180193116,159.5242413196406,2.026345947612733,-2.5773495652475646,-0.011988801490815413
1564,1635452252.18269,1635452252,182689928,-83.05824077662535,159.5306429553609,2.026395285998586,-3.1450124118768246,-0.009236826844673054
1565,1635452252.2222004,1635452252,222200461,-83.09833164986664,159.612404419279,2.027025434109318,-2.7817844191789916,-0.00024638714987041673
1566,1635452252.2491007,1635452252,249100766,-83.115719467759,159.64784996118382,2.0268911858564533,-2.928895766570499,-0.0005172012772111138
1567,1635452252.2812686,1635452252,281268669,-83.1424656099223,159.7023728171263,2.0266856908611253,-3.4403134024792292,-0.0005578089107314595
1568,1635452252.3223712,1635452252,322371340,-83.18539646668515,159.7899261531453,2.026685690860923,-3.8577458267899263,-0.0035334309622589923
1569,1635452252.3565898,1635452252,356589838,-83.21879641252615,159.8579982322914,2.0270778835956302,-3.0531969651813298,-0.004290344094906809
1570,1635452252.3889842,1635452252,388984268,-83.24525227484162,159.9119032457042,2.027129183560339,-3.2843801452897563,0.0010287818679602689
1571,1635452252.4225075,1635452252,422507487,-83.27374112672597,159.96994464661978,2.0270032590639966,-3.6930978070231424,0.005807000507684676
1572,1635452252.4490714,1635452252,449071297,-83.31195707912815,160.04784890986258,2.026685690860923,-3.072735119992116,0.010682475779785918
1573,1635452252.4889724,1635452252,488972527,-83.32652267932329,160.07756042840785,2.026619660730852,-2.754707786545036,0.005791895865022598
1574,1635452252.5158956,1635452252,515895491,-83.34942909621914,160.12428589260352,2.0265158192367267,-2.370979717197479,0.0026287883988540535
1575,1635452252.546808,1635452252,546807983,-83.38389814372242,160.19462752225752,2.0263459476125303,-2.1382461515254594,-0.002031271964674889
1576,1635452252.5896685,1635452252,589668528,-83.39710414652987,160.22157146721946,2.0264898952810033,-1.967847477646388,-0.004984767002484675
1577,1635452252.615215,1635452252,615214972,-83.41506676451155,160.2582202395488,2.0266856908609254,-2.001237219183019,-0.006985118101893125
1578,1635452252.6467412,1635452252,646741226,-83.42284422445076,160.27407821045503,2.026732870222754,-1.9922275719406006,-0.008329118921042059
1579,1635452252.6893904,1635452252,689390370,-83.45309934204263,160.33575856156628,2.0269251824350714,-1.9323022863731523,-0.009087461324686158
1580,1635452252.7161617,1635452252,716161704,-83.46754159623872,160.36519316829776,2.027025434109318,-1.7675716353116604,-0.013003275991067412
1581,1635452252.7481418,1635452252,748141857,-83.48833541951399,160.4075455484465,2.0273651773577126,-1.384042195362237,-0.01575617318223658
1582,1635452252.790904,1635452252,790903940,-83.49685809527774,160.42487828154017,2.0277767427650586,-1.115713324418043,-0.014997549873514478
1583,1635452252.8336105,1635452252,833610611,-83.5059238847858,160.44331555572285,2.028214535478899,-0.8887218103101058,-0.008974842370903987
1584,1635452252.8560324,1635452252,856032445,-83.51688047086604,160.46556953206198,2.02834051099377,-0.927476837726356,-0.006632080006333459
1585,1635452252.8891642,1635452252,889164192,-83.52522092121595,160.48250789364812,2.0283844071029753,-0.9072105305924428,-0.0017481839227385398
1586,1635452252.9158812,1635452252,915881081,-83.53207167904964,160.49641952004944,2.0283844071030974,-0.8546389751105553,0.000625836049703943
1587,1635452252.9478102,1635452252,947810274,-83.53573123820075,160.50384928366992,2.0284406238012833,-0.7623278735168206,-0.004040431829218653
1588,1635452252.989065,1635452252,989064977,-83.54744996936368,160.52763729974623,2.028621130725504,-0.8345532274097843,-0.01376369535120291
1589,1635452253.015271,1635452253,15270937,-83.55410727999227,160.54114741190202,2.0287241503512896,-0.8064209536856544,-0.011101301032443181
1590,1635452253.0470333,1635452253,47033315,-83.55728977864356,160.54759757021844,2.0289720470050296,-0.7740764285869537,-0.019789655001347953
1591,1635452253.1077259,1635452253,107725881,-83.57591109363169,160.58529599904782,2.0302529949690613,-0.8092401472374929,-0.04448090779287329
1592,1635452253.1293123,1635452253,129312196,-83.57591109363169,160.58529599904782,2.0302529949690613,-0.8281453504234806,-0.04564876999057828
1593,1635452253.1481104,1635452253,148110326,-83.5797260387349,160.59298841637843,2.0308965612607732,-0.7688931646151562,-0.053746000796301395
1594,1635452253.1891859,1635452253,189185834,-83.59142249922267,160.61652932773828,2.0329329617422767,-0.8435536687093055,-0.07430132937749928
1595,1635452253.2151299,1635452253,215129894,-83.59812935276203,160.62998684831328,2.0341600423257913,-0.8200264226963299,-0.068440087870416
1596,1635452253.2470186,1635452253,247018521,-83.60138687047376,160.6364857885512,2.0349002050790093,-0.7880828951190012,-0.06874362752177489
1597,1635452253.2897348,1635452253,289734871,-83.6141541783885,160.66190464730175,2.0375031215614894,-0.7750574540664883,-0.07421815791095819
1598,1635452253.316057,1635452253,316057081,-83.62065038097393,160.67479382277358,2.0385767045549117,-0.8900942226722999,-0.09053397908810283
1599,1635452253.3490725,1635452253,349072391,-83.62506841958275,160.68350623284854,2.039781737904328,-0.872330383272618,-0.09580938093434613
1600,1635452253.3893182,1635452253,389318287,-83.6364494876601,160.70588349748127,2.0428072789805767,-0.8984455620223685,-0.11621939689479285
1601,1635452253.4154286,1635452253,415428660,-83.64315875765362,160.7190172960259,2.0445222114020045,-0.8383135637081243,-0.10525886955026188
1602,1635452253.4468172,1635452253,446817156,-83.65467942808353,160.74139582391902,2.0479196438859426,-0.7660065515294835,-0.11041610778842981
1603,1635452253.4895165,1635452253,489516406,-83.65945693033207,160.75058944971377,2.0496845550730773,-0.6949489450811889,-0.12707668609189776
1604,1635452253.5153255,1635452253,515325589,-83.66617521994715,160.76351784565972,2.0521664344910673,-0.7624440659157116,-0.14944174609593913
1605,1635452253.5468845,1635452253,546884637,-83.66945166089884,160.76974897666418,2.053704399855139,-0.8385501503353703,-0.1700823903155368
1606,1635452253.5897355,1635452253,589735428,-83.68279702064811,160.79500974997245,2.0596977728214054,-0.836758961134347,-0.16603979256638704
1607,1635452253.623336,1635452253,623336029,-83.690856062037,160.8101188822132,2.0630111491923873,-0.9916089448108509,-0.18934517270108636
1608,1635452253.6494775,1635452253,649477456,-83.70147440165776,160.8298346799342,2.0671151374205974,-0.8522588248238482,-0.1583646254273396
1609,1635452253.6898618,1635452253,689861736,-83.70673059012809,160.83948398506263,2.0692454734611663,-0.823478631500762,-0.15528927348422855
1610,1635452253.7236986,1635452253,723698648,-83.7151216619365,160.854857003339,2.0726303617992285,-0.7018513216310596,-0.12956278871254942
1611,1635452253.7493234,1635452253,749323405,-83.72568370236296,160.87402528708296,2.076797820000023,-0.692519617390102,-0.13834924736468138
1612,1635452253.7897797,1635452253,789779635,-83.73090547019956,160.88339429690092,2.078901104926166,-0.6845600321046075,-0.14278256436204262
1613,1635452253.8233817,1635452253,823381678,-83.73791403549764,160.89596921772124,2.081724097101733,-0.9376752104503415,-0.18464537178689472
1614,1635452253.856553,1635452253,856553047,-83.74787988797792,160.91362030126476,2.086417045405345,-0.9960962554220346,-0.19402758922827806
1615,1635452253.8897676,1635452253,889767702,-83.75769001124067,160.93083731670197,2.090095228836639,-1.2329186853625675,-0.21611727276857604
1616,1635452253.9162993,1635452253,916299422,-83.76675046315938,160.946673615707,2.093105495923331,-1.225445120059611,-0.20554050230565052
1617,1635452253.9468536,1635452253,946853612,-83.78655831571929,160.98082210567665,2.099730489267213,-1.2384008326603766,-0.18376869197993606
1618,1635452253.9894874,1635452253,989487302,-83.79560843802447,160.99619490352808,2.102336861280067,-1.231153479243954,-0.19172234011980074
1619,1635452254.0152338,1635452254,15233842,-83.80838263005373,161.01789351324396,2.1060157393625,-1.1243654780844368,-0.18052379173872934
1620,1635452254.0469308,1635452254,46930751,-83.81378914678886,161.0269535329852,2.107623008191636,-1.0280166667749553,-0.19044489622722982
1621,1635452254.0834053,1635452254,83405330,-83.82893134538843,161.05228438301774,2.1125016705152193,-1.0402551473213508,-0.23201265223416567
1622,1635452254.1152945,1635452254,115294464,-83.84291476997367,161.07535504632952,2.119775340922653,-0.9953192380837474,-0.25315402434582635
1623,1635452254.1470788,1635452254,147078828,-83.84680970013112,161.08167408946707,2.121764129305316,-0.9305028794642506,-0.2608692854005627
1624,1635452254.1835396,1635452254,183539540,-83.85777762536559,161.0994283455896,2.127433906349585,-0.9188375538855609,-0.2503422293637855
1625,1635452254.215445,1635452254,215445036,-83.869683179032,161.11843864477717,2.1340445573553954,-0.8211145550467437,-0.23237359531312263
1626,1635452254.2473004,1635452254,247300386,-83.88270122921921,161.13891087091835,2.140329807450883,-0.746506125613731,-0.20267872359811068
1627,1635452254.2900612,1635452254,290061330,-83.88858916143863,161.14803787167884,2.1433421278758553,-0.7499141483461814,-0.18028342415018736
1628,1635452254.3161683,1635452254,316168249,-83.89598258668721,161.15949856710665,2.1471246724189617,-0.6898461834083643,-0.16859121240452352
1629,1635452254.347687,1635452254,347686940,-83.90050952105875,161.16642510536693,2.1487811485598374,-0.7158615799629621,-0.16396247259124833
1630,1635452254.3901975,1635452254,390197632,-83.91611291374097,161.1901859633619,2.1548818550745104,-0.7732693786505254,-0.15844982604864885
1631,1635452254.4153757,1635452254,415375681,-83.92376944433732,161.2017609621471,2.1581663279919643,-0.9488403599253804,-0.17923766242587205
1632,1635452254.4466515,1635452254,446651433,-83.92778831293987,161.20776762845136,2.1594144627626592,-1.0939819550707222,-0.18615832048970807
1633,1635452254.483201,1635452254,483201056,-83.94041642488155,161.22661260570578,2.1632617543248736,-1.223485353434291,-0.1749385165364605
